"imdbid","year","rating","title","originalTitle","isAdult","startYear","runtimeMinutes","genres","averageRating","metascore","country","budget","open_usa","gross_usa","gross_world","won_oscar","oscars_won","nominated_oscar","oscars_nominations"
"6343314",2018,"ok","Creed II","Creed II",FALSE,2018,130,"Drama,Sport",7.1,66,"USA",5e+07,35574710,115715889,214215889,0,0,0,0
"1571234",2018,"ok","Mortal Engines","Mortal Engines",FALSE,2018,128,"Action,Adventure,Fantasy",6.1,44,"USA;NewZealand",1e+08,7559850,15951040,83672673,0,0,0,0
"2328900",2018,"ok","Mary Queen of Scots","Mary Queen of Scots",FALSE,2018,124,"Biography,Drama,History",6.3,60,"UK;USA",2.5e+07,194777,16468499,46710283,0,0,1,2
"5028340",2018,"ok","Mary Poppins Returns","Mary Poppins Returns",FALSE,2018,130,"Comedy,Family,Fantasy",6.7,66,"USA;UK",1.3e+08,23523121,171958438,349537494,0,0,1,4
"6266538",2018,"about_men","Vice","Vice",FALSE,2018,132,"Biography,Comedy,Drama",7.2,61,"USA",6e+07,7768371,47836282,76073488,1,1,0,0
"1563742",2018,"ok","Overboard","Overboard",FALSE,2018,112,"Comedy,Romance",6,42,"USA;Mexico",1.2e+07,14711101,50316123,91244913,0,0,0,0
"4701182",2018,"ok","Bumblebee","Bumblebee",FALSE,2018,114,"Action,Adventure,Sci-Fi",6.8,66,"China;USA",1.35e+08,21654047,127195589,467989645,0,0,0,0
"4669788",2018,"ok","On the Basis of Sex","On the Basis of Sex",FALSE,2018,120,"Biography,Drama",7,59,"USA;China;Canada",2e+07,686355,24622687,38673750,0,0,0,0
"7125860",2018,"ok","If Beale Street Could Talk","If Beale Street Could Talk",FALSE,2018,119,"Drama,Romance",7.1,87,"USA",1.2e+07,224476,14915773,20596567,1,1,0,0
"7545524",2018,"ok","Ben Is Back","Ben Is Back",FALSE,2018,103,"Drama",6.7,66,"USA",1.3e+07,80734,3703184,10134204,0,0,0,0
"4971344",2018,"no_talk","The Sisters Brothers","Les frères Sisters",FALSE,2018,122,"Crime,Drama,Western",7,78,"France;Spain;Romania;Belgium;USA",3.8e+07,115575,3143056,13143056,0,0,0,0
"3385524",2018,"ok","Stan & Ollie","Stan & Ollie",FALSE,2018,98,"Biography,Comedy,Drama",7.2,75,"UK;Canada;USA",1e+07,78104,5470235,24420923,0,0,0,0
"7959026",2018,"about_men","The Mule","The Mule",FALSE,2018,116,"Crime,Drama,Thriller",7,58,"USA",5e+07,17509431,103804407,174804407,0,0,0,0
"5523010",2018,"ok","The Nutcracker and the Four Realms","The Nutcracker and the Four Realms",FALSE,2018,99,"Adventure,Family,Fantasy",5.5,39,"USA;Canada",1.2e+08,20352491,54858851,173961069,0,0,0,0
"6205872",2018,"ok","Assassination Nation","Assassination Nation",FALSE,2018,108,"Action,Comedy,Crime",5.9,56,"USA",7e+06,1050021,2005142,2584988,0,0,0,0
"7401588",2018,"ok","Instant Family","Instant Family",FALSE,2018,118,"Comedy,Drama",7.3,57,"USA",4.8e+07,14504315,67363237,120556201,0,0,0,0
"4532826",2018,"no_talk","Robin Hood","Robin Hood",FALSE,2018,116,"Action,Adventure,Fantasy",5.3,32,"USA;HongKong;Croatia;France;Hungary",1e+08,9195670,30824628,86489031,0,0,0,0
"4042818",2018,"about_men","The Death and Life of John F. Donovan","The Death and Life of John F. Donovan",FALSE,2018,123,"Drama",6.1,28,"UK;Canada",3.5e+07,33340,152713,3326364,0,0,0,0
"7137380",2018,"ok","Destroyer","Destroyer",FALSE,2018,121,"Action,Crime,Drama",6.2,62,"USA",9e+06,55347,1533324,5580940,0,0,0,0
"8108198",2018,"about_men","Andhadhun","Andhadhun",FALSE,2018,139,"Crime,Thriller",8.3,NA,"India",4500000,278677,1193046,49391206,0,0,0,0
"1259528",2018,"about_men","Den of Thieves","Den of Thieves",FALSE,2018,140,"Action,Crime,Drama",7,49,"USA",3e+07,15206108,44947622,80509622,0,0,0,0
"7008872",2018,"no_talk","Boy Erased","Boy Erased",FALSE,2018,115,"Biography,Drama",6.9,69,"Australia;USA",1.1e+07,207057,6788692,11853081,0,0,0,0
"6628394",2018,"about_men","Bad Times at the El Royale","Bad Times at the El Royale",FALSE,2018,141,"Crime,Drama,Mystery",7.1,60,"USA",3.2e+07,7132647,17839115,31882724,0,0,0,0
"2126357",2018,"no_talk","Second Act","Second Act",FALSE,2018,103,"Comedy,Drama,Romance",5.8,46,"USA",1.6e+07,6489983,39282227,72282227,0,0,0,0
"4477536",2018,"no_talk","Fifty Shades Freed","Fifty Shades Freed",FALSE,2018,105,"Drama,Romance,Thriller",4.5,31,"USA",5.5e+07,38560195,100407760,371985018,0,0,0,0
"3289724",2018,"about_men","Welcome to Marwen","Welcome to Marwen",FALSE,2018,116,"Biography,Comedy,Drama",6.2,40,"Japan;USA",3.9e+07,2354205,10763520,13061491,0,0,0,0
"6781982",2018,"ok","Night School","Night School",FALSE,2018,111,"Comedy",5.6,43,"USA",2.9e+07,27257615,77339130,103105878,0,0,0,0
"1308728",2018,"ok","The Happytime Murders","The Happytime Murders",FALSE,2018,91,"Action,Comedy,Crime",5.4,27,"USA;China",4e+07,9532425,20706452,27506452,0,0,0,0
"6063050",2018,"no_talk","Tyler Perry's Acrimony","Acrimony",FALSE,2018,120,"Drama,Romance,Thriller",5.8,32,"USA",2e+07,17170707,43549096,46403669,0,0,0,0
"5690810",2018,"ok","Ophelia","Ophelia",FALSE,2018,114,"Drama,History,Romance",6.6,60,"UK;USA",1.2e+07,22145,50722,229405,0,0,0,0
"2709692",2018,"ok","The Grinch","The Grinch",FALSE,2018,85,"Animation,Comedy,Family",6.3,51,"France;Japan;USA",7.5e+07,67572855,270620950,511595957,0,0,0,0
"8267604",2018,"ok","Capernaum","Capharnaüm",FALSE,2018,126,"Drama",8.4,75,"Lebanon;USA;France;Cyprus;Qatar;UK",4e+06,24988,1661096,64413178,0,0,1,1
"6499752",2018,"about_men","Upgrade","Upgrade",FALSE,2018,100,"Action,Horror,Sci-Fi",7.5,67,"USA;Australia",5e+06,4670905,11977130,16593554,0,0,0,0
"1285009",2018,"ok","The Strangers: Prey at Night","The Strangers: Prey at Night",FALSE,2018,85,"Horror",5.2,48,"UK;USA",5e+06,10402271,24586708,31039126,0,0,0,0
"2296777",2018,"ok","Sherlock Gnomes","Sherlock Gnomes",FALSE,2018,86,"Adventure,Animation,Comedy",5.2,36,"UK;USA;India;Canada;France;Belgium",5.9e+07,10604774,43242871,90497778,0,0,0,0
"5989218",2018,"ok","Life Itself","Life Itself",FALSE,2018,117,"Drama,Romance",6.8,21,"USA;Spain",1e+07,2123463,4102648,7997774,0,0,0,0
"5208252",2018,"no_talk","Operation Finale","Operation Finale",FALSE,2018,122,"Biography,Drama,History",6.6,58,"USA",2.4e+07,6022758,17612099,17612099,0,0,0,0
"1226837",2018,"no_talk","Beautiful Boy","Beautiful Boy",FALSE,2018,120,"Biography,Drama",7.3,62,"USA",2.5e+07,218888,7649973,16636604,0,0,0,0
"5834262",2018,"ok","Hotel Artemis","Hotel Artemis",FALSE,2018,94,"Action,Crime,Drama",6.1,58,"UK;USA",1.5e+07,3232790,6708147,13313581,0,0,0,0
"4530422",2018,"no_women","Overlord","Overlord",FALSE,2018,110,"Action,Adventure,Horror",6.6,60,"USA;Canada",3.8e+07,10202108,21704844,41657844,0,0,0,0
"5117670",2018,"ok","Peter Rabbit","Peter Rabbit",FALSE,2018,95,"Adventure,Comedy,Family",6.6,51,"USA;Australia;UK",5e+07,25010928,115253424,351266433,0,0,0,0
"2386490",2019,"about_men","How to Train Your Dragon: The Hidden World","How to Train Your Dragon: The Hidden World",FALSE,2019,104,"Action,Adventure,Animation",7.5,71,"USA;Japan",1.29e+08,55022245,160799505,521799505,0,0,1,1
"6811018",2019,"no_talk","The Kid Who Would Be King","The Kid Who Would Be King",FALSE,2019,120,"Action,Adventure,Family",6,66,"UK;USA",5.9e+07,7173887,16790790,32140970,0,0,0,0
"6476140",2019,"no_talk","Serenity","Serenity",FALSE,2019,106,"Drama,Mystery,Thriller",5.3,37,"UK;USA",2.5e+07,4415403,8547045,14454622,0,0,0,0
"6857112",2019,"ok","Us","Us",FALSE,2019,116,"Horror,Mystery,Thriller",6.9,81,"USA;China;Japan",2e+07,71117625,175084580,255184580,0,0,0,0
"5719748",2019,"no_talk","Cold Pursuit","Cold Pursuit",FALSE,2019,119,"Action,Crime,Drama",6.2,57,"UK;Norway;China;Canada;USA;France",6e+07,11030233,32138862,76419755,0,0,0,0
"7605074",2019,"ok","The Wandering Earth","Liu lang di qiu",FALSE,2019,125,"Action,Sci-Fi",6,57,"China",4.8e+07,1685287,5875487,699760773,0,0,0,0
"0437086",2019,"ok","Alita: Battle Angel","Alita: Battle Angel",FALSE,2019,122,"Action,Adventure,Sci-Fi",7.3,53,"USA;Japan;Canada",1.7e+08,28525613,85710210,404852543,0,0,0,0
"3513498",2019,"ok","The Lego Movie 2: The Second Part","The Lego Movie 2: The Second Part",FALSE,2019,107,"Action,Adventure,Animation",6.6,65,"Denmark;Norway;Australia;USA",9.9e+07,34115335,105806508,192306508,0,0,0,0
"2452244",2019,"ok","Isn't It Romantic","Isn't It Romantic",FALSE,2019,89,"Comedy,Fantasy,Romance",5.9,60,"USA",3.1e+07,14247758,48791187,48791187,0,0,0,0
"4154664",2019,"ok","Captain Marvel","Captain Marvel",FALSE,2019,123,"Action,Adventure,Sci-Fi",6.9,64,"USA;Australia",1.6e+08,153433423,426829839,1128274794,0,0,0,0
"6513120",2019,"ok","Fighting with My Family","Fighting with My Family",FALSE,2019,108,"Biography,Comedy,Drama",7.1,68,"UK;USA;Mexico",1.1e+07,138780,22958886,40810036,0,0,0,0
"8155288",2019,"ok","Happy Death Day 2U","Happy Death Day 2U",FALSE,2019,100,"Comedy,Horror,Mystery",6.2,57,"USA;Japan",9e+06,9497665,28148130,64600152,0,0,0,0
"0448115",2019,"ok","Shazam!","Shazam!",FALSE,2019,132,"Action,Adventure,Comedy",7.1,71,"USA;Canada",1e+08,53505326,140371656,365971656,0,0,0,0
"4154796",2019,"ok","Avengers: Endgame","Avengers: Endgame",FALSE,2019,181,"Action,Adventure,Drama",8.4,78,"USA",3.56e+08,357115007,858373000,2797800564,0,0,1,1
"4913966",2019,"ok","The Curse of la Llorona","The Curse of la Llorona",FALSE,2019,93,"Horror,Mystery,Thriller",5.3,41,"USA",9e+06,26347631,54733739,123133739,0,0,0,0
"5941692",2019,"ok","Miss Bala","Miss Bala",FALSE,2019,104,"Action,Crime,Drama",5.7,41,"Mexico;USA",1.5e+07,6864744,15006824,15383580,0,0,0,0
"5884052",2019,"ok","Pokémon Detective Pikachu","Pokémon Detective Pikachu",FALSE,2019,104,"Adventure,Comedy,Family",6.6,53,"USA;Japan;UK;Canada",1.5e+08,54365242,144105346,433005346,0,0,0,0
"1298644",2019,"ok","The Hustle","The Hustle",FALSE,2019,93,"Comedy,Crime",5.4,35,"USA",2.1e+07,13007709,35417038,95017038,0,0,0,0
"9024106",2019,"ok","Unplanned","Unplanned",FALSE,2019,109,"Biography,Drama",5.8,10,"USA",6e+06,6382298,19005109,21051915,0,0,0,0
"1489887",2019,"ok","Booksmart","Booksmart",FALSE,2019,102,"Comedy",7.2,84,"USA",6e+06,6933620,22680962,24863452,0,0,0,0
"6139732",2019,"ok","Aladdin","Aladdin",FALSE,2019,128,"Adventure,Family,Fantasy",7,53,"USA",1.83e+08,91500929,355559216,1050693953,0,0,0,0
"6146586",2019,"no_talk","John Wick: Chapter 3 - Parabellum","John Wick: Chapter 3 - Parabellum",FALSE,2019,131,"Action,Crime,Thriller",7.5,73,"USA",7.5e+07,56818067,171015687,326709727,0,0,0,0
"7958736",2019,"ok","Ma","Ma",FALSE,2019,99,"Horror,Mystery,Thriller",5.6,53,"USA;Japan",5e+06,18099805,45896028,61105672,0,0,0,0
"6565702",2019,"ok","X-Men: Dark Phoenix","Dark Phoenix",FALSE,2019,113,"Action,Adventure,Sci-Fi",5.8,43,"USA;Canada",2e+08,32828348,65845974,252442974,0,0,0,0
"6107548",2019,"ok","Late Night","Late Night",FALSE,2019,102,"Comedy,Drama",6.5,70,"USA",4e+06,246305,15499454,22386555,0,0,0,0
"7752126",2019,"about_men","Brightburn","Brightburn",FALSE,2019,90,"Drama,Horror,Mystery",6.1,44,"USA",6e+06,7845658,17300439,32893421,0,0,0,0
"3741700",2019,"ok","Godzilla: King of the Monsters","Godzilla: King of the Monsters",FALSE,2019,132,"Action,Adventure,Fantasy",6,48,"USA;Japan;China;Canada",1.7e+08,47776293,110500138,386600138,0,0,0,0
"6751668",2019,"ok","Parasite","Gisaengchung",FALSE,2019,132,"Comedy,Drama,Thriller",8.6,96,"SouthKorea",11400000,393216,53369749,254715783,1,4,0,0
"1979376",2019,"ok","Toy Story 4","Toy Story 4",FALSE,2019,100,"Adventure,Animation,Comedy",7.8,84,"USA",2e+08,120908065,434038008,1073394593,1,1,0,0
"8350360",2019,"ok","Annabelle Comes Home","Annabelle Comes Home",FALSE,2019,106,"Horror,Mystery,Thriller",5.9,53,"USA",3e+07,20269723,74152591,231252591,0,0,0,0
"6320628",2019,"no_talk","Spider-Man: Far from Home","Spider-Man: Far from Home",FALSE,2019,129,"Action,Adventure,Sci-Fi",7.5,69,"USA",1.6e+08,92579212,390532085,1131927996,0,0,0,0
"8772262",2019,"ok","Midsommar","Midsommar",FALSE,2019,148,"Drama,Horror,Mystery",7.1,72,"USA;Sweden",9e+06,6560030,27426361,46890297,0,0,0,0
"6105098",2019,"ok","The Lion King","The Lion King",FALSE,2019,118,"Adventure,Animation,Drama",6.9,55,"USA;UK",2.6e+08,191770759,543638043,1656943394,0,0,1,1
"8364368",2019,"ok","Crawl","Crawl",FALSE,2019,87,"Drama,Horror,Thriller",6.2,60,"USA;Serbia;Canada",13500000,12005210,39014193,91542097,0,0,0,0
"7131622",2019,"ok","Once Upon a Time... in Hollywood","Once Upon a Time... in Hollywood",FALSE,2019,161,"Comedy,Drama",7.7,83,"USA;UK;China",9e+07,41082018,142502728,374343626,1,2,0,0
"6806448",2019,"about_men","Fast & Furious Presents: Hobbs & Shaw","Fast & Furious Presents: Hobbs & Shaw",FALSE,2019,137,"Action,Adventure",6.5,60,"USA;Japan",2e+08,60038950,173956935,759056935,0,0,0,0
"6472976",2019,"ok","Five Feet Apart","Five Feet Apart",FALSE,2019,116,"Drama,Romance",7.2,53,"USA",7e+06,13190286,45729221,91522094,0,0,0,0
"1478839",2019,"about_men","The Art of Racing in the Rain","The Art of Racing in the Rain",FALSE,2019,109,"Comedy,Drama,Romance",7.5,43,"USA",1.8e+07,8137584,26395642,33766787,0,0,0,0
"0837563",2019,"ok","Pet Sematary","Pet Sematary",FALSE,2019,101,"Horror,Mystery,Thriller",5.7,57,"USA;Canada",2.1e+07,24502775,54724696,113118226,0,0,0,0
"3361792",2019,"about_men","Tolkien","Tolkien",FALSE,2019,112,"Biography,Drama,Romance",6.8,48,"USA",2e+07,2200537,4535154,9090040,0,0,0,0
"2365580",2019,"ok","Where'd You Go, Bernadette","Where'd You Go, Bernadette",FALSE,2019,109,"Comedy,Drama",6.5,51,"USA",2e+07,3462308,9198356,10411096,0,0,0,0
"6450804",2019,"ok","Terminator: Dark Fate","Terminator: Dark Fate",FALSE,2019,128,"Action,Adventure,Sci-Fi",6.3,54,"China;Spain;Hungary;USA",1.85e+08,29033832,62253077,261119292,0,0,0,0
"7547410",2019,"ok","Dora and the Lost City of Gold","Dora and the Lost City of Gold",FALSE,2019,102,"Adventure,Comedy,Family",6,63,"USA;Mexico;Australia",4.9e+07,17431588,60477943,120624994,0,0,0,0
"2935510",2019,"no_talk","Ad Astra","Ad Astra",FALSE,2019,123,"Adventure,Drama,Mystery",6.6,80,"China;USA",9e+07,19001398,50188370,132807427,0,0,1,1
"7798634",2019,"ok","Ready or Not","Ready or Not",FALSE,2019,95,"Comedy,Horror,Mystery",6.8,64,"USA;Canada",6e+06,8015590,28714231,57615777,0,0,0,0
"7286456",2019,"ok","Joker","Joker",FALSE,2019,122,"Crime,Drama,Thriller",8.5,59,"USA;Canada",5.5e+07,96202337,335451311,1074251311,1,2,0,0
"6398184",2019,"ok","Downton Abbey","Downton Abbey",FALSE,2019,122,"Drama,Romance",7.4,64,"UK;USA",1.3e+07,31033665,96854135,192094429,0,0,0,0
"3387520",2019,"ok","Scary Stories to Tell in the Dark","Scary Stories to Tell in the Dark",FALSE,2019,108,"Adventure,Horror,Mystery",6.2,61,"USA;Canada;HongKong",2.5e+07,20915346,68947075,105954340,0,0,0,0
"1025100",2019,"no_talk","Gemini Man","Gemini Man",FALSE,2019,117,"Action,Drama,Sci-Fi",5.7,38,"USA;China",1.38e+08,20552372,48546770,173469516,0,0,0,0
"1950186",2019,"no_women","Ford v Ferrari","Ford v Ferrari",FALSE,2019,152,"Action,Biography,Drama",8.1,81,"USA",97600000,31474958,117624357,225508210,1,2,0,0
"5503686",2019,"ok","Hustlers","Hustlers",FALSE,2019,110,"Comedy,Crime,Drama",6.3,79,"USA",2e+07,33181361,104963598,157563598,0,0,0,0
"4777008",2019,"ok","Maleficent: Mistress of Evil","Maleficent: Mistress of Evil",FALSE,2019,119,"Adventure,Family,Fantasy",6.6,43,"USA;UK;Canada",1.85e+08,36948713,113929605,491730089,0,0,1,1
"8367814",2019,"ok","The Gentlemen","The Gentlemen",FALSE,2019,113,"Action,Comedy,Crime",7.9,51,"UK;USA",2.2e+07,10651884,36296853,114996853,0,0,0,0
"7634968",2019,"no_talk","What Men Want","What Men Want",FALSE,2019,117,"Comedy,Fantasy,Romance",5.2,49,"USA",2e+07,18232087,54611903,72216294,0,0,0,0
"4126476",2019,"ok","After","After",FALSE,2019,105,"Drama,Romance",5.4,30,"USA",1.4e+07,6002349,12138565,69733482,0,0,0,0
"6324278",2019,"ok","Abominable","Abominable",FALSE,2019,97,"Adventure,Animation,Comedy",7,61,"China;USA;Japan",7.5e+07,20612100,60716390,189892513,0,0,0,0
"4648786",2019,"ok","Harriet","Harriet",FALSE,2019,125,"Action,Biography,Drama",6.4,66,"USA;China",1.7e+07,11676720,43082155,43282155,0,0,1,2
"7349950",2019,"ok","It Chapter Two","It Chapter Two",FALSE,2019,169,"Drama,Fantasy,Horror",6.6,58,"Canada;USA",7.9e+07,91062152,211593228,473093228,0,0,0,0
"8623904",2019,"ok","Last Christmas","Last Christmas",FALSE,2019,103,"Comedy,Drama,Romance",6.5,50,"UK;USA",2.5e+07,11441055,35150750,121550750,0,0,0,0
"2584384",2019,"ok","Jojo Rabbit","Jojo Rabbit",FALSE,2019,108,"Comedy,Drama,War",7.9,58,"NewZealand;USA;CzechRepublic",1.4e+07,349555,33370906,90335025,1,1,0,0
"6924650",2019,"no_talk","Midway","Midway",FALSE,2019,138,"Action,Adventure,Drama",6.7,47,"China;HongKong;Canada;USA",1e+08,17897419,56846802,125408249,0,0,0,0
"5033998",2019,"ok","Charlie's Angels","Charlie's Angels",FALSE,2019,118,"Action,Adventure,Comedy",4.6,52,"USA",4.8e+07,8351109,17803077,73279888,0,0,0,0
"8946378",2019,"ok","Knives Out","Knives Out",FALSE,2019,130,"Comedy,Crime,Drama",7.9,82,"USA",4e+07,26769548,165363234,309232797,0,0,1,1
"0385887",2019,"ok","Motherless Brooklyn","Motherless Brooklyn",FALSE,2019,144,"Crime,Drama,Mystery",6.8,60,"USA",2.6e+07,3500454,9277736,18477736,0,0,0,0
"3224458",2019,"about_men","A Beautiful Day in the Neighborhood","A Beautiful Day in the Neighborhood",FALSE,2019,109,"Biography,Drama",7.3,80,"China;USA",2.5e+07,13251238,61704055,67760877,0,0,1,1
"8722346",2019,"about_men","Queen & Slim","Queen & Slim",FALSE,2019,132,"Crime,Drama,Romance",7,74,"USA;Canada",1.8e+07,11890490,43808310,47489558,0,0,0,0
"5606664",2019,"ok","Doctor Sleep","Doctor Sleep",FALSE,2019,152,"Drama,Fantasy,Horror",7.4,59,"UK;Canada;USA",4.5e+07,14114124,31581712,72381712,0,0,0,0
"4520988",2019,"ok","Frozen II","Frozen II",FALSE,2019,103,"Adventure,Animation,Comedy",6.9,64,"USA",1.5e+08,130263358,477373578,1450026933,0,0,1,1
"1560220",2019,"ok","Zombieland: Double Tap","Zombieland: Double Tap",FALSE,2019,99,"Action,Comedy,Horror",6.7,55,"USA",4.2e+07,26803104,73123082,122810399,0,0,0,0
"2527338",2019,"ok","Star Wars: Episode IX - The Rise of Skywalker","Star Wars: Episode IX - The Rise of Skywalker",FALSE,2019,142,"Action,Adventure,Fantasy",6.7,53,"USA",2.75e+08,177383864,515202542,1074144248,0,0,1,3
"8079248",2019,"no_talk","Yesterday","Yesterday",FALSE,2019,116,"Comedy,Fantasy,Music",6.8,55,"UK;Russia;Japan;USA",2.6e+07,17010050,73286650,153712841,0,0,0,0
"1206885",2019,"about_men","Rambo: Last Blood","Rambo: Last Blood",FALSE,2019,89,"Action,Adventure,Thriller",6.2,26,"USA;HongKong;France;Bulgaria;Spain;Sweden",5e+07,18872919,44819352,91490353,0,0,0,0
"7343762",2019,"ok","Good Boys","Good Boys",FALSE,2019,90,"Adventure,Comedy",6.7,60,"USA",2e+07,21402605,83140306,110940306,0,0,0,0
"8385474",2019,"ok","A Dog's Journey","A Dog's Journey",FALSE,2019,109,"Adventure,Comedy,Drama",7.4,43,"China;India;HongKong;USA",1.6e+07,8030085,22782371,75602573,0,0,0,0
"3281548",2019,"ok","Little Women","Little Women",FALSE,2019,135,"Drama,Romance",7.9,91,"USA",4e+07,16755310,108101214,206006503,1,1,0,0
"5727208",2019,"about_men","Uncut Gems","Uncut Gems",FALSE,2019,135,"Crime,Drama,Thriller",7.5,90,"USA",1.9e+07,537242,50023780,50023780,0,0,0,0
"3864056",2019,"no_talk","The Goldfinch","The Goldfinch",FALSE,2019,149,"Drama",6.2,40,"USA",4.5e+07,2679027,5332621,9932621,0,0,0,0
"8579674",2019,"no_women","1917","1917",FALSE,2019,119,"Drama,War",8.3,78,"USA;UK;India;Spain;Canada",9.5e+07,576216,159227644,368027644,1,3,0,0
"4916630",2019,"about_men","Just Mercy","Just Mercy",FALSE,2019,137,"Biography,Crime,Drama",7.5,68,"USA",2.5e+07,107858,36001502,50401502,0,0,0,0
"7975244",2019,"no_talk","Jumanji: The Next Level","Jumanji: The Next Level",FALSE,2019,123,"Action,Adventure,Comedy",6.7,58,"USA",1.25e+08,59251543,316831246,796575993,0,0,0,0
"5073642",2019,"about_men","Color Out of Space","Color Out of Space",FALSE,2019,111,"Horror,Sci-Fi",6.2,70,"Malaysia;Portugal;USA",6e+06,216162,765561,938816,0,0,0,0
"5814534",2019,"ok","Spies in Disguise","Spies in Disguise",FALSE,2019,102,"Adventure,Animation,Comedy",6.8,54,"USA",1e+08,13354798,66757013,171616764,0,0,0,0
"6348138",2019,"no_talk","Missing Link","Missing Link",FALSE,2019,93,"Adventure,Animation,Comedy",6.7,68,"Canada;USA",1e+08,5944950,16649539,26249469,0,0,1,1
"2066051",2019,"ok","Rocketman","Rocketman",FALSE,2019,121,"Biography,Drama,Music",7.3,69,"UK;USA;Canada",4e+07,25725722,96368160,195179299,1,1,0,0
"5691670",2019,"no_women","Under the Silver Lake","Under the Silver Lake",FALSE,2018,139,"Crime,Drama,Mystery",6.5,60,"USA",8500000,35270,46083,2053469,0,0,0,0
"2139881",2019,"ok","Long Shot","Long Shot",FALSE,2019,125,"Comedy,Romance",6.8,67,"USA;Canada;Colombia",4e+07,9740064,30316271,53873809,0,0,0,0
"0783640",2019,"no_talk","The Last Full Measure","The Last Full Measure",FALSE,2019,116,"Drama,War",6.6,52,"USA",2e+07,1058019,2949212,3007863,0,0,0,0
"6511932",2019,"no_talk","The Beach Bum","The Beach Bum",FALSE,2019,95,"Comedy",5.5,55,"Switzerland;UK;France;USA",5e+06,1763070,3502600,4554416,0,0,0,0
"2076298",2019,"ok","Ip Man 4: The Finale","Yip Man 4",FALSE,2019,107,"Action,Biography,Drama",7.1,62,"HongKong;China",5.2e+07,NA,3956031,175657369,0,0,0,0
"1620981",2019,"ok","The Addams Family","The Addams Family",FALSE,2019,86,"Animation,Comedy,Family",5.8,46,"Canada;USA",2.4e+07,30300007,100044905,203044905,0,0,0,0
"5822564",2019,"ok","The Kitchen","The Kitchen",FALSE,2019,102,"Action,Crime,Drama",5.4,35,"USA;Canada",3.8e+07,5527410,12180032,15980032,0,0,0,0
"6428676",2019,"ok","Wonder Park","Wonder Park",FALSE,2019,85,"Adventure,Animation,Comedy",5.8,45,"Spain;USA",9e+07,15853646,45216793,119559110,0,0,0,0
"3513548",2019,"ok","Richard Jewell","Richard Jewell",FALSE,2019,131,"Biography,Crime,Drama",7.5,68,"USA",4.5e+07,4705265,22345542,43745542,0,0,1,1
"7329656",2019,"ok","47 Meters Down: Uncaged","47 Meters Down: Uncaged",FALSE,2019,90,"Adventure,Drama,Horror",5,43,"UK;USA",1.2e+07,8427265,22260900,46783103,0,0,0,0
"4364194",2019,"no_talk","The Peanut Butter Falcon","The Peanut Butter Falcon",FALSE,2019,97,"Comedy,Drama,Sport",7.6,70,"USA",6200000,204793,20457151,22783982,0,0,0,0
