"spam","to_multiple","from","cc","sent_email","time","image","attach","dollar","winner","inherit","viagra","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"Not Spam","0","1",0,"0",2012-02-14 19:27:39,0,1,0,"no",0,0,0,12.29,139,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-02-14 14:51:28,0,0,0,"no",0,0,0,0.006,3,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-14 20:02:13,3,7,0,"no",0,0,0,19.343,446,"HTML","0",0,"0",29,"small"
"Not Spam","0","1",0,"0",2012-02-14 14:57:58,0,0,0,"no",0,0,0,4.35,62,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-02-14 15:02:57,0,0,0,"no",0,0,0,1.485,36,"HTML","0",0,"0",2,"none"
"Not Spam","0","1",0,"0",2012-02-14 20:03:02,3,8,0,"no",0,0,0,24.846,539,"HTML","0",0,"0",62,"small"
"Not Spam","0","1",0,"0",2012-02-14 20:09:59,3,6,0,"no",0,0,0,19.986,452,"HTML","0",0,"0",29,"small"
"Not Spam","0","1",0,"0",2012-02-14 13:59:42,0,0,0,"no",0,0,0,0.054,3,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-14 20:46:20,3,6,0,"no",0,0,0,19.997,452,"HTML","0",0,"0",29,"small"
"Not Spam","0","1",0,"1",2012-02-14 15:46:48,0,0,0,"no",0,0,0,1.881,26,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-14 21:06:44,4,10,0,"no",0,0,0,24.709,541,"HTML","0",0,"0",62,"small"
"Not Spam","0","1",1,"0",2012-02-14 13:13:59,0,0,0,"no",0,0,0,1.212,29,"Text","1",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-02-14 13:40:49,0,2,4,"no",0,0,0,22.227,356,"HTML","0",0,"0",2,"big"
"Not Spam","1","1",1,"0",2012-02-14 22:26:31,0,0,2,"yes",0,0,0,2.152,41,"Text","1",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-02-14 20:10:24,0,0,0,"no",0,0,0,0.299,4,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",1,"0",2012-02-14 20:13:15,0,0,1,"no",0,0,0,7.714,138,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-02-14 20:28:42,0,0,12,"no",0,0,0,17.778,188,"HTML","0",1,"0",16,"small"
"Not Spam","1","1",0,"0",2012-02-14 20:28:13,0,0,0,"no",0,0,0,5.242,56,"Text","0",0,"0",0,"small"
"Not Spam","0","1",1,"0",2012-02-14 21:54:19,0,0,4,"no",0,0,0,10.286,296,"HTML","1",0,"0",4,"big"
"Not Spam","0","1",0,"0",2012-02-15 02:57:18,0,0,0,"no",0,0,0,19.985,424,"HTML","0",0,"0",15,"big"
"Not Spam","1","1",0,"0",2012-02-14 22:24:30,0,0,0,"no",0,0,0,7.015,170,"HTML","1",0,"0",3,"small"
"Not Spam","0","1",0,"1",2012-02-14 22:34:26,0,0,0,"no",0,0,0,0.545,13,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-02-14 22:38:49,0,0,0,"no",0,0,0,1.732,45,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-15 07:54:12,0,0,0,"no",0,0,0,7.505,168,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-15 02:56:08,0,0,0,"no",0,0,0,24.433,621,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 10:50:43,0,0,20,"no",1,0,0,20.623,407,"HTML","0",0,"0",21,"small"
"Not Spam","1","1",0,"0",2012-02-15 06:32:18,0,0,0,"no",0,0,0,11.933,165,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-15 12:15:39,0,0,4,"yes",1,0,0,8.575,199,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"1",2012-02-15 08:23:33,0,0,0,"no",0,0,2,2.1,53,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",1,"1",2012-02-15 08:57:01,0,0,4,"no",0,0,0,11.743,347,"HTML","1",0,"0",4,"big"
"Not Spam","0","1",0,"0",2012-02-15 09:01:32,0,0,0,"no",0,0,0,25.653,645,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 10:06:45,0,0,4,"yes",0,0,0,7.661,92,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-15 10:15:12,0,0,2,"no",0,0,0,8.118,136,"HTML","0",1,"0",16,"big"
"Not Spam","1","1",1,"0",2012-02-15 07:34:41,0,0,2,"no",0,0,0,11.63,175,"HTML","1",0,"0",2,"small"
"Not Spam","1","1",0,"1",2012-02-15 10:46:37,0,3,0,"no",0,0,0,0.705,21,"HTML","0",0,"0",2,"none"
"Not Spam","0","1",0,"1",2012-02-15 10:50:49,0,0,0,"no",0,0,0,3.859,82,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",0,"1",2012-02-15 10:18:05,0,0,6,"no",0,0,0,46.305,1345,"HTML","0",0,"0",38,"big"
"Not Spam","0","1",0,"0",2012-02-15 11:15:18,0,0,0,"no",0,0,0,1.407,32,"Text","1",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-02-15 11:51:05,0,0,0,"no",0,0,0,5.324,129,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-02-15 08:54:18,0,0,0,"no",0,0,0,2.043,50,"HTML","0",0,"0",2,"small"
"Not Spam","1","1",0,"0",2012-02-15 11:45:33,1,1,0,"no",0,0,0,33.36,439,"Text","0",0,"0",1,"big"
"Not Spam","1","1",0,"0",2012-02-15 10:09:06,0,0,0,"no",0,0,0,7.111,150,"HTML","1",0,"0",9,"small"
"Not Spam","0","1",0,"0",2012-02-15 12:12:07,0,0,0,"no",0,0,0,0.812,24,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-15 12:38:40,0,0,2,"no",0,0,0,12.388,228,"HTML","1",0,"0",12,"small"
"Not Spam","0","1",0,"0",2012-02-15 09:55:06,0,0,1,"no",0,0,0,9.089,152,"HTML","0",0,"0",0,"small"
"Not Spam","1","1",1,"0",2012-02-15 12:51:45,0,0,0,"no",0,0,0,13.176,184,"Text","1",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-02-15 13:03:38,0,0,0,"no",0,0,0,12.974,168,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-02-15 13:30:04,0,0,0,"no",0,0,0,0.999,36,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-15 14:24:10,0,0,1,"no",0,0,0,26.636,661,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 11:45:03,0,0,0,"no",0,0,0,2.575,53,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-15 14:52:06,0,0,1,"no",0,0,0,27.995,687,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-02-15 15:16:57,0,0,0,"no",0,0,0,0.775,24,"Text","0",0,"0",3,"none"
"Not Spam","0","1",0,"0",2012-02-15 15:15:40,0,0,0,"no",0,0,0,2.969,80,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-02-15 15:38:13,0,0,1,"no",0,0,0,29.379,711,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-02-15 16:25:13,0,0,0,"no",0,0,0,17.339,311,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 16:42:07,0,0,10,"no",0,0,0,13.975,166,"HTML","0",1,"0",10,"small"
"Not Spam","0","1",0,"0",2012-02-15 18:12:52,0,0,1,"no",0,0,0,30.652,735,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",4,"1",2012-02-15 16:02:14,0,0,0,"no",0,0,0,7.922,229,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-02-15 16:09:05,0,0,0,"no",0,0,0,3.184,77,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",1,"1",2012-02-15 16:25:25,0,0,0,"no",0,0,0,3.021,73,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",2,"1",2012-02-15 16:37:26,0,0,0,"no",0,0,0,2.538,61,"HTML","1",0,"0",2,"small"
"Not Spam","1","1",2,"0",2012-02-15 20:45:54,0,0,0,"no",0,0,0,23.05,537,"HTML","1",0,"0",8,"small"
"Not Spam","0","1",0,"0",2012-02-15 20:58:20,0,0,0,"no",0,0,0,5.905,94,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-02-15 21:11:45,0,0,0,"no",0,0,0,24.707,626,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 21:39:10,0,0,0,"no",0,0,0,25.542,642,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 22:01:40,0,0,0,"no",0,0,0,26.255,654,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 22:53:19,0,0,0,"no",0,0,0,26.807,664,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 23:31:49,0,0,0,"no",0,0,0,27.266,673,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 20:40:23,0,0,9,"no",0,0,0,39.245,667,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-15 23:50:15,0,0,0,"no",0,0,0,26.158,652,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-16 05:44:52,0,0,0,"no",0,0,0,46.703,752,"HTML","0",0,"0",32,"small"
"Not Spam","0","1",0,"0",2012-02-16 01:25:39,0,0,0,"no",0,0,0,8.664,211,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-16 07:48:45,0,0,0,"no",0,0,0,3.72,84,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-16 10:06:07,0,0,8,"no",1,0,0,11.427,249,"HTML","0",0,"0",9,"small"
"Not Spam","0","1",0,"0",2012-02-16 03:57:46,0,0,0,"no",0,0,0,9.786,196,"HTML","0",0,"0",31,"small"
"Not Spam","0","1",0,"0",2012-02-16 07:27:16,0,0,0,"no",0,0,0,25.415,639,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-16 07:57:40,0,3,0,"no",0,0,0,2.342,63,"HTML","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-02-16 08:19:16,1,1,0,"no",0,0,0,5.731,96,"Text","0",0,"0",0,"big"
"Not Spam","1","1",0,"0",2012-02-16 08:35:27,0,0,0,"no",0,0,0,5.528,61,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-16 14:05:51,0,0,21,"no",0,0,0,16.182,553,"HTML","0",0,"0",3,"small"
"Not Spam","1","1",0,"0",2012-02-16 09:09:48,0,0,0,"no",0,0,0,3.529,80,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-02-16 12:35:23,0,0,0,"no",0,0,0,6.988,156,"HTML","0",1,"0",7,"small"
"Not Spam","0","1",0,"0",2012-02-16 09:27:55,0,0,0,"no",0,0,0,24.439,621,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-16 09:47:29,0,0,0,"no",0,0,0,4.266,78,"HTML","0",1,"0",2,"small"
"Not Spam","0","1",0,"1",2012-02-16 10:00:34,0,0,0,"no",0,0,0,0.458,14,"HTML","1",0,"0",2,"small"
"Not Spam","1","1",0,"0",2012-02-16 10:29:25,0,0,0,"no",0,0,4,0.413,19,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-16 10:00:35,0,0,0,"no",0,0,0,25.959,648,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-16 10:10:46,0,0,0,"no",0,0,0,25.572,643,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-16 10:25:22,0,0,0,"no",0,0,0,25.093,635,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-16 10:47:50,0,0,0,"no",0,0,0,3.199,26,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",3,"1",2012-02-16 07:53:18,0,0,0,"no",0,0,0,18.539,524,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-16 11:03:36,0,0,0,"no",0,0,0,0.517,20,"HTML","0",0,"0",2,"none"
"Not Spam","0","1",0,"0",2012-02-16 09:52:02,0,0,0,"no",0,0,0,25.101,635,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"1",2012-02-16 11:26:14,0,0,0,"no",0,0,0,1.132,24,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-16 16:32:10,0,0,1,"no",0,0,0,0.517,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",4,"1",2012-02-16 11:56:09,0,0,0,"no",0,0,0,1.791,41,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-02-16 11:59:50,0,0,0,"no",0,0,0,2.266,68,"HTML","1",0,"0",8,"small"
"Not Spam","0","1",0,"0",2012-02-16 17:13:37,0,0,0,"no",0,0,0,0.574,17,"Text","1",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-02-16 17:15:35,0,0,0,"no",0,0,0,0.715,13,"Text","0",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-02-16 12:33:09,0,0,0,"no",0,0,0,11.002,209,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-02-16 12:21:44,0,0,0,"no",0,0,0,26.904,665,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-16 13:21:21,0,0,2,"no",0,0,0,9.585,150,"HTML","0",1,"0",14,"small"
"Not Spam","0","1",4,"0",2012-02-16 13:48:41,0,0,0,"no",0,0,0,2.117,36,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"1",2012-02-16 14:10:55,0,0,0,"no",0,0,0,0.239,4,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-16 14:10:06,0,0,0,"no",0,0,0,7.011,183,"HTML","0",0,"0",1,"big"
"Not Spam","1","1",31,"0",2012-02-16 18:14:35,0,0,0,"no",0,0,0,2.077,19,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-16 14:31:09,0,0,0,"no",0,0,0,28.464,693,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-02-16 14:42:12,0,0,0,"no",0,0,0,1.763,45,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-16 12:49:12,0,0,0,"no",0,0,0,6.457,134,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"0",2012-02-16 12:48:51,0,0,0,"no",0,0,0,0.353,19,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-16 16:12:59,0,0,0,"no",0,0,0,25.579,642,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-02-16 16:22:44,0,0,0,"no",0,0,0,3.233,48,"Text","0",1,"0",2,"small"
"Not Spam","0","1",0,"0",2012-02-16 22:20:44,0,0,11,"no",0,0,0,16.341,357,"HTML","0",1,"0",2,"small"
"Not Spam","0","1",0,"1",2012-02-16 16:22:37,0,0,0,"no",0,0,0,4.777,187,"HTML","0",0,"0",1,"big"
"Not Spam","0","1",0,"0",2012-02-16 18:27:16,0,0,0,"no",0,0,0,25.385,638,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-02-16 19:57:16,0,0,2,"yes",0,0,0,10.907,153,"HTML","0",1,"0",12,"small"
"Not Spam","0","1",0,"0",2012-02-17 03:28:07,3,7,0,"no",0,0,0,22.428,498,"HTML","0",0,"0",47,"small"
"Not Spam","0","1",0,"0",2012-02-16 22:30:25,0,0,0,"no",0,0,0,27.182,671,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-17 08:22:13,0,0,0,"no",0,0,0,72.806,1045,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"1",2012-02-17 09:02:08,0,0,1,"no",0,0,0,2.531,39,"Text","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-17 10:05:11,0,0,16,"no",1,0,0,20.34,404,"HTML","0",0,"0",21,"small"
"Not Spam","0","1",0,"0",2012-02-17 03:52:30,0,0,0,"no",0,0,0,9.61,196,"HTML","0",0,"0",31,"small"
"Not Spam","1","1",0,"0",2012-02-17 07:27:58,0,0,0,"no",0,0,0,34.473,446,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-17 07:55:06,0,0,1,"no",0,0,0,38.726,513,"HTML","0",0,"0",12,"small"
"Not Spam","0","1",0,"0",2012-02-17 08:52:01,0,0,4,"no",0,0,0,9.989,299,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"1",2012-02-17 13:51:40,0,0,0,"no",0,0,0,5.95,168,"HTML","0",0,"0",5,"big"
"Not Spam","1","1",1,"0",2012-02-17 08:33:10,0,0,0,"no",0,0,0,1.019,31,"Text","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-02-17 09:50:15,0,0,0,"no",0,0,0,0.654,18,"HTML","0",0,"0",2,"none"
"Not Spam","0","1",0,"1",2012-02-17 09:59:40,0,0,0,"no",0,0,0,0.266,4,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-02-17 10:00:26,0,0,0,"no",0,0,2,10.81,295,"HTML","0",0,"0",9,"big"
"Not Spam","0","1",0,"0",2012-02-17 07:08:59,0,0,0,"no",0,0,0,7.116,121,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"1",2012-02-17 09:08:49,0,0,0,"no",0,0,0,0.781,22,"HTML","0",0,"0",6,"small"
"Not Spam","1","1",0,"0",2012-02-17 09:11:27,0,0,0,"no",0,0,0,7.183,254,"HTML","1",0,"0",17,"big"
"Not Spam","0","1",0,"1",2012-02-17 10:25:05,0,0,0,"no",0,0,2,11.355,314,"HTML","0",0,"0",9,"big"
"Not Spam","1","1",0,"0",2012-02-17 15:18:41,2,2,0,"yes",0,0,0,18.315,417,"HTML","0",1,"0",35,"big"
"Not Spam","0","1",0,"1",2012-02-17 10:32:02,0,0,0,"no",0,0,0,2.026,62,"HTML","1",0,"0",6,"small"
"Not Spam","1","1",0,"1",2012-02-17 09:33:17,0,0,0,"no",0,0,0,5.967,247,"HTML","1",0,"0",12,"big"
"Not Spam","0","1",0,"0",2012-02-17 10:53:35,0,0,0,"no",0,0,0,1.102,27,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-17 10:56:50,0,0,0,"no",0,0,0,24.482,623,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-17 11:15:30,0,0,4,"no",0,0,0,10.144,148,"HTML","0",1,"0",18,"small"
"Not Spam","0","1",1,"1",2012-02-17 17:12:00,0,0,0,"no",0,0,0,10.159,258,"HTML","1",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-02-17 12:27:10,0,0,0,"no",0,0,0,24.761,627,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-17 12:34:16,0,0,0,"no",0,0,0,25.907,650,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-17 12:37:45,0,0,0,"no",0,0,0,25.69,644,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"1",2012-02-17 11:55:28,0,0,0,"no",0,0,0,3.592,91,"HTML","1",0,"0",10,"small"
"Not Spam","0","1",0,"0",2012-02-17 13:28:24,0,0,0,"no",0,0,0,95.308,2355,"HTML","0",0,"0",915,"small"
"Not Spam","0","1",0,"0",2012-02-17 13:36:37,0,0,0,"no",0,0,0,7.538,137,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-02-17 13:41:17,0,0,0,"no",0,0,0,25.354,638,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-02-17 10:49:47,0,1,0,"no",0,0,0,1.034,41,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-02-17 18:53:25,0,0,0,"no",0,0,0,6.912,155,"HTML","0",0,"0",5,"small"
"Not Spam","1","1",0,"1",2012-02-17 13:55:56,0,0,0,"no",0,0,0,9.548,394,"HTML","1",0,"0",18,"big"
"Not Spam","0","1",0,"0",2012-02-17 16:00:21,0,0,0,"no",0,0,0,24.644,626,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-17 16:11:36,0,0,0,"no",0,0,0,25.731,642,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-17 16:11:36,0,0,16,"no",0,0,0,66.956,1235,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-02-17 16:54:16,0,1,0,"no",0,0,0,0.004,2,"Text","0",0,"0",0,"none"
"Not Spam","0","1",4,"1",2012-02-17 16:58:24,0,0,0,"no",0,0,0,1.138,58,"Text","1",0,"0",9,"small"
"Not Spam","1","1",0,"0",2012-02-17 15:01:35,0,0,0,"no",0,0,0,1.033,26,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-17 15:47:14,0,0,0,"no",0,0,0,3.708,75,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-17 19:25:22,0,0,0,"no",0,0,0,9.383,176,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-02-18 07:23:51,0,0,0,"no",0,0,0,2.432,55,"HTML","0",0,"0",6,"none"
"Not Spam","0","1",0,"0",2012-02-18 07:40:02,0,0,2,"no",0,0,0,0.592,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-18 10:00:01,0,0,6,"no",1,0,0,8.651,198,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-02-18 06:00:20,0,0,0,"no",0,0,3,1.422,36,"HTML","0",1,"0",1,"none"
"Not Spam","0","1",0,"0",2012-02-18 04:01:24,0,0,0,"no",0,0,0,9.929,200,"HTML","0",0,"0",32,"small"
"Not Spam","0","1",0,"0",2012-02-18 10:50:34,0,0,0,"no",0,0,0,27.884,682,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-18 08:00:03,0,0,0,"no",0,0,0,7.521,126,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-02-18 10:15:23,0,0,2,"no",0,0,0,28.441,907,"HTML","0",0,"0",8,"big"
"Not Spam","0","1",0,"0",2012-02-18 11:16:39,0,0,0,"no",0,0,0,26.586,662,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",3,"1",2012-02-18 10:18:30,1,1,0,"no",0,0,0,6.428,206,"HTML","0",0,"0",10,"small"
"Not Spam","0","1",0,"0",2012-02-18 12:25:07,0,0,0,"no",0,0,0,27.723,682,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-18 16:54:24,0,0,0,"no",0,0,0,29.643,715,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-02-18 16:57:17,0,0,0,"no",0,0,0,31.042,740,"HTML","0",0,"0",2,"small"
"Not Spam","1","1",0,"0",2012-02-19 03:19:58,0,0,0,"no",0,0,0,10.786,231,"HTML","1",0,"0",7,"small"
"Not Spam","0","1",0,"0",2012-02-18 13:20:54,0,0,0,"no",0,0,5,1.999,42,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-19 10:01:48,0,0,14,"no",1,0,0,17.796,356,"HTML","0",0,"0",17,"small"
"Not Spam","0","1",0,"0",2012-02-19 03:27:00,0,0,0,"no",0,0,0,9.603,196,"HTML","0",0,"0",31,"small"
"Not Spam","0","1",0,"0",2012-02-19 03:35:42,0,0,0,"no",0,0,0,25.46,513,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-19 14:04:12,0,0,8,"no",0,0,0,8.691,304,"HTML","0",0,"0",2,"small"
"Not Spam","1","1",3,"1",2012-02-19 12:52:16,0,0,0,"no",0,0,0,10.747,264,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"1",2012-02-19 12:58:35,0,0,0,"no",0,0,0,12.862,326,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-02-19 12:59:57,0,2,0,"no",0,0,0,5.778,146,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-02-19 13:06:51,0,0,4,"no",0,0,0,8.12,208,"HTML","1",0,"0",10,"small"
"Not Spam","0","1",0,"1",2012-02-19 13:15:13,0,0,2,"no",0,0,0,2.317,53,"HTML","1",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-02-17 14:43:58,0,0,0,"no",0,0,0,10.383,137,"Text","0",0,"0",0,"small"
"Not Spam","0","1",4,"1",2012-02-19 13:50:45,0,3,0,"no",0,0,0,12.531,300,"HTML","1",0,"0",4,"big"
"Not Spam","0","1",0,"0",2012-02-19 15:36:48,0,0,6,"no",0,0,0,9.246,146,"HTML","0",1,"0",8,"small"
"Not Spam","0","1",0,"0",2012-02-19 23:17:15,0,0,0,"no",0,0,0,0.72,17,"Text","0",0,"0",2,"small"
"Not Spam","1","1",0,"0",2012-02-19 21:09:20,0,0,0,"no",0,0,0,0.623,25,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-02-19 22:57:59,0,0,0,"no",0,0,0,24.518,625,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-20 00:05:24,0,0,0,"no",0,0,0,24.751,630,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-02-20 07:30:10,0,0,0,"no",0,0,0,3.856,81,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-02-20 03:02:06,0,0,0,"no",0,0,0,17.429,320,"HTML","0",0,"0",4,"big"
"Not Spam","0","1",0,"0",2012-02-20 10:03:50,0,0,10,"no",1,0,0,17.383,353,"HTML","0",0,"0",17,"small"
"Not Spam","0","1",0,"0",2012-02-20 07:25:59,0,0,0,"no",0,0,0,25.131,634,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-02-20 10:38:02,0,0,0,"no",0,0,0,2.855,63,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-02-20 10:43:29,0,0,0,"no",0,0,0,1.3,26,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",4,"1",2012-02-20 10:46:26,0,0,0,"no",0,0,0,13.629,341,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-02-20 10:35:26,0,0,0,"no",0,0,0,7.284,135,"HTML","0",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-02-20 11:30:51,0,0,0,"no",0,0,0,24.681,626,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"0",2012-02-20 08:19:04,0,0,0,"no",0,0,0,2.883,93,"Text","1",0,"0",0,"small"
"Not Spam","0","1",4,"1",2012-02-20 11:32:31,0,0,0,"no",0,0,0,15.588,390,"HTML","1",0,"0",6,"big"
"Not Spam","0","1",0,"0",2012-02-20 12:29:20,0,0,0,"no",0,0,0,26.175,656,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-20 12:41:08,0,0,2,"no",0,0,0,24.904,632,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-02-20 12:50:53,0,0,2,"no",0,0,0,26.687,663,"HTML","0",0,"0",1,"small"
